id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen,
xyz,FS,SAN JOSE,2015622_080,24/07/2009, 24 , 7 , 30 , FALSO , NO ,Viernes,24,ND,595,165,alto,
xyz,FS,SAN JOSE,2015622_080,25/07/2009, 25 , 7 , 30 , FALSO , Feriado ,Sabado,24,ND,671,224,alto,
xyz,FS,SAN JOSE,2015622_080,26/07/2009, 26 , 7 , 31 , FALSO , NO ,Domingo,21,ND,581,246,alto,
xyz,FS,SAN JOSE,2015622_080,27/07/2009, 27 , 7 , 31 , FALSO , NO ,Lunes,18,ND,354,60,medio,
xyz,FS,SAN JOSE,2015622_080,28/07/2009, 28 , 7 , 31 , VERDADERO , NO ,Martes,18,ND,380,70,medio,
xyz,FS,SAN JOSE,2015622_080,29/07/2009, 29 , 7 , 31 , VERDADERO , NO ,Miercoles,18,ND,393,73,medio,
xyz,FS,SAN JOSE,2015622_080,30/07/2009, 30 , 7 , 31 , VERDADERO , NO ,Jueves,22,ND,466,85,medio,
xyz,FS,SAN JOSE,2015622_080,31/07/2009, 31 , 7 , 31 , VERDADERO , NO ,Viernes,23,ND,618,136,alto,
xyz,FS,SAN JOSE,2015622_080,01/08/2009, 1 , 8 , 31 , VERDADERO , NO ,Sabado,24,ND,739,238,alto,
xyz,FS,SAN JOSE,2015622_080,02/08/2009, 2 , 8 , 32 , VERDADERO , Feriado ,Domingo,21,ND,607,244,alto,
xyz,FS,SAN JOSE,2015622_080,03/08/2009, 3 , 8 , 32 , VERDADERO , NO ,Lunes,18,ND,375,70,medio,
xyz,FS,SAN JOSE,2015622_080,04/08/2009, 4 , 8 , 32 , FALSO , NO ,Martes,19,ND,374,67,medio,
xyz,FS,SAN JOSE,2015622_080,05/08/2009, 5 , 8 , 32 , FALSO , NO ,Miercoles,18,ND,429,75,medio,
xyz,FS,SAN JOSE,2015622_080,06/08/2009, 6 , 8 , 32 , FALSO , NO ,Jueves,21,ND,450,63,medio,
xyz,FS,SAN JOSE,2015622_080,07/08/2009, 7 , 8 , 32 , FALSO , NO ,Viernes,24,ND,639,115,alto,
xyz,FS,SAN JOSE,2015622_080,08/08/2009, 8 , 8 , 32 , FALSO , NO ,Sabado,24,ND,713,218,alto,
xyz,FS,SAN JOSE,2015622_080,09/08/2009, 9 , 8 , 33 , FALSO , NO ,Domingo,20,ND,617,208,alto,
xyz,FS,SAN JOSE,2015622_080,10/08/2009, 10 , 8 , 33 , FALSO , NO ,Lunes,18,ND,411,70,medio,
xyz,FS,SAN JOSE,2015622_080,11/08/2009, 11 , 8 , 33 , FALSO , NO ,Martes,18,ND,427,69,medio,
xyz,FS,SAN JOSE,2015622_080,12/08/2009, 12 , 8 , 33 , FALSO , NO ,Miercoles,17,ND,417,72,medio,
xyz,FS,SAN JOSE,2015622_080,13/08/2009, 13 , 8 , 33 , VERDADERO , NO ,Jueves,22,ND,504,80,alto,
xyz,FS,SAN JOSE,2015622_080,14/08/2009, 14 , 8 , 33 , VERDADERO , NO ,Viernes,24,ND,730,143,alto,
xyz,FS,SAN JOSE,2015622_080,15/08/2009, 15 , 8 , 33 , VERDADERO , Feriado ,Sabado,24,ND,716,174,alto,
xyz,FS,SAN JOSE,2015622_080,16/08/2009, 16 , 8 , 34 , VERDADERO , NO ,Domingo,21,ND,625,220,alto,
xyz,FS,SAN JOSE,2015622_080,17/08/2009, 17 , 8 , 34 , VERDADERO , NO ,Lunes,18,ND,395,52,medio,
xyz,FS,SAN JOSE,2015622_080,18/08/2009, 18 , 8 , 34 , FALSO , NO ,Martes,18,ND,445,63,medio,
xyz,FS,SAN JOSE,2015622_080,19/08/2009, 19 , 8 , 34 , FALSO , NO ,Miercoles,19,ND,426,64,medio,
xyz,FS,SAN JOSE,2015622_080,20/08/2009, 20 , 8 , 34 , FALSO , NO ,Jueves,22,ND,465,61,medio,
xyz,FS,SAN JOSE,2015622_080,21/08/2009, 21 , 8 , 34 , FALSO , NO ,Viernes,24,ND,655,132,alto,
xyz,FS,SAN JOSE,2015622_080,22/08/2009, 22 , 8 , 34 , FALSO , NO ,Sabado,24,ND,760,189,alto,
xyz,FS,SAN JOSE,2015622_080,23/08/2009, 23 , 8 , 35 , FALSO , NO ,Domingo,21,ND,614,205,alto,
xyz,FS,SAN JOSE,2015622_080,24/08/2009, 24 , 8 , 35 , FALSO , NO ,Lunes,18,ND,397,52,medio,
xyz,FS,SAN JOSE,2015622_080,25/08/2009, 25 , 8 , 35 , FALSO , NO ,Martes,19,ND,391,58,medio,
xyz,FS,SAN JOSE,2015622_080,26/08/2009, 26 , 8 , 35 , FALSO , NO ,Miercoles,18,ND,441,74,medio,
xyz,FS,SAN JOSE,2015622_080,27/08/2009, 27 , 8 , 35 , FALSO , NO ,Jueves,22,ND,509,81,alto,
xyz,FS,SAN JOSE,2015622_080,28/08/2009, 28 , 8 , 35 , VERDADERO , NO ,Viernes,24,ND,711,128,alto,
xyz,FS,SAN JOSE,2015622_080,29/08/2009, 29 , 8 , 35 , VERDADERO , NO ,Sabado,24,ND,811,221,alto,
xyz,FS,SAN JOSE,2015622_080,30/08/2009, 30 , 8 , 36 , VERDADERO , NO ,Domingo,21,ND,643,205,alto,
xyz,FS,SAN JOSE,2015622_080,31/08/2009, 31 , 8 , 36 , VERDADERO , NO ,Lunes,18,ND,431,67,medio,
xyz,FS,SAN JOSE,2015622_080,01/09/2009, 1 , 9 , 36 , VERDADERO , NO ,Martes,19,ND,451,71,medio,
xyz,FS,SAN JOSE,2015622_080,02/09/2009, 2 , 9 , 36 , VERDADERO , NO ,Miercoles,18,ND,463,68,medio,
xyz,FS,SAN JOSE,2015622_080,03/09/2009, 3 , 9 , 36 , VERDADERO , NO ,Jueves,22,ND,490,67,medio,
xyz,FS,SAN JOSE,2015622_080,04/09/2009, 4 , 9 , 36 , FALSO , NO ,Viernes,24,ND,652,102,alto,
xyz,FS,SAN JOSE,2015622_080,05/09/2009, 5 , 9 , 36 , FALSO , NO ,Sabado,24,ND,694,172,alto,
xyz,FS,SAN JOSE,2015622_080,06/09/2009, 6 , 9 , 37 , FALSO , NO ,Domingo,22,ND,629,205,alto,
xyz,FS,SAN JOSE,2015622_080,07/09/2009, 7 , 9 , 37 , FALSO , NO ,Lunes,19,ND,390,53,medio,
xyz,FS,SAN JOSE,2015622_080,08/09/2009, 8 , 9 , 37 , FALSO , NO ,Martes,18,ND,392,80,medio,
xyz,FS,SAN JOSE,2015622_080,09/09/2009, 9 , 9 , 37 , FALSO , NO ,Miercoles,18,ND,560,383,alto,
xyz,FS,SAN JOSE,2015622_080,10/09/2009, 10 , 9 , 37 , FALSO , NO ,Jueves,22,ND,471,78,medio,
xyz,FS,SAN JOSE,2015622_080,11/09/2009, 11 , 9 , 37 , FALSO , NO ,Viernes,24,ND,646,113,alto,
xyz,FS,SAN JOSE,2015622_080,12/09/2009, 12 , 9 , 37 , FALSO , NO ,Sabado,24,ND,787,194,alto,
xyz,FS,SAN JOSE,2015622_080,13/09/2009, 13 , 9 , 38 , VERDADERO , NO ,Domingo,21,ND,627,231,alto,
xyz,FS,SAN JOSE,2015622_080,14/09/2009, 14 , 9 , 38 , VERDADERO , NO ,Lunes,19,ND,495,102,medio,
xyz,FS,SAN JOSE,2015622_080,15/09/2009, 15 , 9 , 38 , VERDADERO , Feriado ,Martes,18,ND,648,210,alto,
xyz,FS,SAN JOSE,2015622_080,16/09/2009, 16 , 9 , 38 , VERDADERO , NO ,Miercoles,18,ND,409,70,medio,
xyz,FS,SAN JOSE,2015622_080,17/09/2009, 17 , 9 , 38 , VERDADERO , NO ,Jueves,21,ND,467,72,medio,
xyz,FS,SAN JOSE,2015622_080,18/09/2009, 18 , 9 , 38 , FALSO , NO ,Viernes,24,ND,645,105,alto,
xyz,FS,SAN JOSE,2015622_080,19/09/2009, 19 , 9 , 38 , FALSO , NO ,Sabado,24,ND,692,181,alto,
xyz,FS,SAN JOSE,2015622_080,20/09/2009, 20 , 9 , 39 , FALSO , NO ,Domingo,20,ND,636,191,alto,
xyz,FS,SAN JOSE,2015622_080,21/09/2009, 21 , 9 , 39 , FALSO , NO ,Lunes,19,ND,396,47,medio,
xyz,FS,SAN JOSE,2015622_080,22/09/2009, 22 , 9 , 39 , FALSO , NO ,Martes,18,ND,392,61,medio,
xyz,FS,SAN JOSE,2015622_080,23/09/2009, 23 , 9 , 39 , FALSO , NO ,Miercoles,18,ND,415,56,medio,
xyz,FS,SAN JOSE,2015622_080,24/09/2009, 24 , 9 , 39 , FALSO , NO ,Jueves,22,ND,463,66,medio,
xyz,FS,SAN JOSE,2015622_080,25/09/2009, 25 , 9 , 39 , FALSO , NO ,Viernes,24,ND,616,104,alto,
xyz,FS,SAN JOSE,2015622_080,26/09/2009, 26 , 9 , 39 , FALSO , NO ,Sabado,24,ND,689,177,alto,
xyz,FS,SAN JOSE,2015622_080,27/09/2009, 27 , 9 , 40 , FALSO , NO ,Domingo,21,ND,593,235,alto,
xyz,FS,SAN JOSE,2015622_080,28/09/2009, 28 , 9 , 40 , VERDADERO , NO ,Lunes,18,ND,362,49,medio,
xyz,FS,SAN JOSE,2015622_080,29/09/2009, 29 , 9 , 40 , VERDADERO , NO ,Martes,18,ND,426,59,medio,
xyz,FS,SAN JOSE,2015622_080,30/09/2009, 30 , 9 , 40 , VERDADERO , NO ,Miercoles,19,ND,516,72,alto,
xyz,FS,SAN JOSE,2015622_080,01/10/2009, 1 , 10 , 40 , VERDADERO , NO ,Jueves,22,ND,517,71,alto,
xyz,FS,SAN JOSE,2015622_080,02/10/2009, 2 , 10 , 40 , VERDADERO , NO ,Viernes,24,ND,658,114,alto,
xyz,FS,SAN JOSE,2015622_080,03/10/2009, 3 , 10 , 40 , VERDADERO , NO ,Sabado,24,ND,750,177,alto,
xyz,FS,SAN JOSE,2015622_080,04/10/2009, 4 , 10 , 41 , FALSO , NO ,Domingo,21,ND,597,177,alto,
xyz,FS,SAN JOSE,2015622_080,05/10/2009, 5 , 10 , 41 , FALSO , NO ,Lunes,18,ND,351,55,medio,
xyz,FS,SAN JOSE,2015622_080,06/10/2009, 6 , 10 , 41 , FALSO , NO ,Martes,18,ND,399,50,medio,
xyz,FS,SAN JOSE,2015622_080,07/10/2009, 7 , 10 , 41 , FALSO , NO ,Miercoles,19,ND,442,53,medio,
xyz,FS,SAN JOSE,2015622_080,08/10/2009, 8 , 10 , 41 , FALSO , NO ,Jueves,22,ND,487,77,medio,
xyz,FS,SAN JOSE,2015622_080,09/10/2009, 9 , 10 , 41 , FALSO , NO ,Viernes,24,ND,664,104,alto,
xyz,FS,SAN JOSE,2015622_080,10/10/2009, 10 , 10 , 41 , FALSO , NO ,Sabado,24,ND,622,141,alto,
xyz,FS,SAN JOSE,2015622_080,11/10/2009, 11 , 10 , 42 , FALSO , NO ,Domingo,22,ND,602,138,alto,
xyz,FS,SAN JOSE,2015622_080,12/10/2009, 12 , 10 , 42 , FALSO , Feriado ,Lunes,19,ND,503,113,alto,
xyz,FS,SAN JOSE,2015622_080,13/10/2009, 13 , 10 , 42 , VERDADERO , NO ,Martes,18,ND,408,59,medio,
xyz,FS,SAN JOSE,2015622_080,14/10/2009, 14 , 10 , 42 , VERDADERO , NO ,Miercoles,18,ND,431,52,medio,
xyz,FS,SAN JOSE,2015622_080,15/10/2009, 15 , 10 , 42 , VERDADERO , NO ,Jueves,22,ND,505,76,alto,
xyz,FS,SAN JOSE,2015622_080,16/10/2009, 16 , 10 , 42 , VERDADERO , NO ,Viernes,24,ND,668,104,alto,
xyz,FS,SAN JOSE,2015622_080,17/10/2009, 17 , 10 , 42 , VERDADERO , NO ,Sabado,24,ND,773,194,alto,
xyz,FS,SAN JOSE,2015622_080,18/10/2009, 18 , 10 , 43 , FALSO , NO ,Domingo,20,ND,633,206,alto,
xyz,FS,SAN JOSE,2015622_080,19/10/2009, 19 , 10 , 43 , FALSO , NO ,Lunes,19,ND,379,56,medio,
xyz,FS,SAN JOSE,2015622_080,20/10/2009, 20 , 10 , 43 , FALSO , NO ,Martes,18,ND,374,53,medio,
xyz,FS,SAN JOSE,2015622_080,21/10/2009, 21 , 10 , 43 , FALSO , NO ,Miercoles,19,ND,430,68,medio,
xyz,FS,SAN JOSE,2015622_080,22/10/2009, 22 , 10 , 43 , FALSO , NO ,Jueves,23,ND,494,74,medio,
xyz,FS,SAN JOSE,2015622_080,23/10/2009, 23 , 10 , 43 , FALSO , NO ,Viernes,24,ND,605,107,alto,
xyz,FS,SAN JOSE,2015622_080,24/10/2009, 24 , 10 , 43 , FALSO , NO ,Sabado,24,ND,703,190,alto,
xyz,FS,SAN JOSE,2015622_080,25/10/2009, 25 , 10 , 44 , FALSO , NO ,Domingo,20,ND,577,183,alto,
xyz,FS,SAN JOSE,2015622_080,26/10/2009, 26 , 10 , 44 , FALSO , NO ,Lunes,18,ND,370,54,medio,
xyz,FS,SAN JOSE,2015622_080,27/10/2009, 27 , 10 , 44 , FALSO , NO ,Martes,18,ND,387,58,medio,
xyz,FS,SAN JOSE,2015622_080,28/10/2009, 28 , 10 , 44 , VERDADERO , NO ,Miercoles,19,ND,449,60,medio,
xyz,FS,SAN JOSE,2015622_080,29/10/2009, 29 , 10 , 44 , VERDADERO , NO ,Jueves,22,ND,468,74,medio,
xyz,FS,SAN JOSE,2015622_080,30/10/2009, 30 , 10 , 44 , VERDADERO , NO ,Viernes,24,ND,718,124,alto,
xyz,FS,SAN JOSE,2015622_080,31/10/2009, 31 , 10 , 44 , VERDADERO , NO ,Sabado,24,ND,884,210,alto,
xyz,FS,SAN JOSE,2015622_080,01/11/2009, 1 , 11 , 45 , VERDADERO , NO ,Domingo,20,ND,626,195,alto,
xyz,FS,SAN JOSE,2015622_080,02/11/2009, 2 , 11 , 45 , VERDADERO , NO ,Lunes,19,ND,411,57,medio,
xyz,FS,SAN JOSE,2015622_080,03/11/2009, 3 , 11 , 45 , VERDADERO , NO ,Martes,19,ND,424,54,medio,
xyz,FS,SAN JOSE,2015622_080,04/11/2009, 4 , 11 , 45 , FALSO , NO ,Miercoles,18,ND,428,71,medio,
xyz,FS,SAN JOSE,2015622_080,05/11/2009, 5 , 11 , 45 , FALSO , NO ,Jueves,21,ND,486,74,medio,
xyz,FS,SAN JOSE,2015622_080,06/11/2009, 6 , 11 , 45 , FALSO , NO ,Viernes,24,ND,653,137,alto,
xyz,FS,SAN JOSE,2015622_080,07/11/2009, 7 , 11 , 45 , FALSO , NO ,Sabado,24,ND,736,198,alto,
xyz,FS,SAN JOSE,2015622_080,08/11/2009, 8 , 11 , 46 , FALSO , NO ,Domingo,22,ND,609,217,alto,
xyz,FS,SAN JOSE,2015622_080,09/11/2009, 9 , 11 , 46 , FALSO , NO ,Lunes,19,ND,390,69,medio,
xyz,FS,SAN JOSE,2015622_080,10/11/2009, 10 , 11 , 46 , FALSO , NO ,Martes,19,ND,436,70,medio,
xyz,FS,SAN JOSE,2015622_080,11/11/2009, 11 , 11 , 46 , FALSO , NO ,Miercoles,19,ND,412,77,medio,
xyz,FS,SAN JOSE,2015622_080,12/11/2009, 12 , 11 , 46 , FALSO , NO ,Jueves,22,ND,452,93,medio,
xyz,FS,SAN JOSE,2015622_080,13/11/2009, 13 , 11 , 46 , VERDADERO , NO ,Viernes,24,ND,678,151,alto,
xyz,FS,SAN JOSE,2015622_080,14/11/2009, 14 , 11 , 46 , VERDADERO , NO ,Sabado,24,ND,740,213,alto,
xyz,FS,SAN JOSE,2015622_080,15/11/2009, 15 , 11 , 47 , VERDADERO , NO ,Domingo,21,ND,697,266,alto,
xyz,FS,SAN JOSE,2015622_080,16/11/2009, 16 , 11 , 47 , VERDADERO , NO ,Lunes,18,ND,457,79,medio,
xyz,FS,SAN JOSE,2015622_080,17/11/2009, 17 , 11 , 47 , VERDADERO , NO ,Martes,18,ND,447,94,medio,
xyz,FS,SAN JOSE,2015622_080,18/11/2009, 18 , 11 , 47 , FALSO , NO ,Miercoles,18,ND,449,81,medio,
xyz,FS,SAN JOSE,2015622_080,19/11/2009, 19 , 11 , 47 , FALSO , NO ,Jueves,22,ND,502,87,alto,
xyz,FS,SAN JOSE,2015622_080,20/11/2009, 20 , 11 , 47 , FALSO , NO ,Viernes,24,ND,725,152,alto,
xyz,FS,SAN JOSE,2015622_080,21/11/2009, 21 , 11 , 47 , FALSO , NO ,Sabado,24,ND,746,204,alto,
xyz,FS,SAN JOSE,2015622_080,22/11/2009, 22 , 11 , 48 , FALSO , NO ,Domingo,20,ND,581,196,alto,
xyz,FS,SAN JOSE,2015622_080,23/11/2009, 23 , 11 , 48 , FALSO , NO ,Lunes,19,ND,410,74,medio,
xyz,FS,SAN JOSE,2015622_080,24/11/2009, 24 , 11 , 48 , FALSO , NO ,Martes,18,ND,425,79,medio,
xyz,FS,SAN JOSE,2015622_080,25/11/2009, 25 , 11 , 48 , FALSO , NO ,Miercoles,18,ND,444,75,medio,
xyz,FS,SAN JOSE,2015622_080,26/11/2009, 26 , 11 , 48 , FALSO , NO ,Jueves,22,ND,527,102,alto,
xyz,FS,SAN JOSE,2015622_080,27/11/2009, 27 , 11 , 48 , FALSO , NO ,Viernes,24,ND,727,168,alto,
xyz,FS,SAN JOSE,2015622_080,28/11/2009, 28 , 11 , 48 , VERDADERO , NO ,Sabado,24,ND,819,235,alto,
xyz,FS,SAN JOSE,2015622_080,29/11/2009, 29 , 11 , 49 , VERDADERO , NO ,Domingo,20,ND,651,233,alto,
xyz,FS,SAN JOSE,2015622_080,30/11/2009, 30 , 11 , 49 , VERDADERO , NO ,Lunes,20,ND,523,97,alto,
xyz,FS,SAN JOSE,2015622_080,01/12/2009, 1 , 12 , 49 , VERDADERO , NO ,Martes,18,ND,534,106,alto,
xyz,FS,SAN JOSE,2015622_080,02/12/2009, 2 , 12 , 49 , VERDADERO , NO ,Miercoles,18,ND,542,98,alto,
xyz,FS,SAN JOSE,2015622_080,03/12/2009, 3 , 12 , 49 , VERDADERO , NO ,Jueves,22,ND,579,122,alto,
xyz,FS,SAN JOSE,2015622_080,04/12/2009, 4 , 12 , 49 , FALSO , NO ,Viernes,23,ND,733,168,alto,
xyz,FS,SAN JOSE,2015622_080,05/12/2009, 5 , 12 , 49 , FALSO , NO ,Sabado,24,ND,848,237,alto,
xyz,FS,SAN JOSE,2015622_080,06/12/2009, 6 , 12 , 50 , FALSO , NO ,Domingo,22,ND,715,222,alto,
xyz,FS,SAN JOSE,2015622_080,07/12/2009, 7 , 12 , 50 , FALSO , NO ,Lunes,18,ND,512,91,alto,
xyz,FS,SAN JOSE,2015622_080,08/12/2009, 8 , 12 , 50 , FALSO , NO ,Martes,18,ND,520,99,alto,
xyz,FS,SAN JOSE,2015622_080,09/12/2009, 9 , 12 , 50 , FALSO , NO ,Miercoles,18,ND,536,103,alto,
xyz,FS,SAN JOSE,2015622_080,10/12/2009, 10 , 12 , 50 , FALSO , NO ,Jueves,22,ND,590,118,alto,
xyz,FS,SAN JOSE,2015622_080,11/12/2009, 11 , 12 , 50 , FALSO , NO ,Viernes,24,ND,680,132,alto,
xyz,FS,SAN JOSE,2015622_080,12/12/2009, 12 , 12 , 50 , FALSO , NO ,Sabado,24,ND,871,224,alto,
xyz,FS,SAN JOSE,2015622_080,13/12/2009, 13 , 12 , 51 , VERDADERO , NO ,Domingo,22,ND,708,212,alto,
xyz,FS,SAN JOSE,2015622_080,14/12/2009, 14 , 12 , 51 , VERDADERO , NO ,Lunes,18,ND,540,92,alto,
xyz,FS,SAN JOSE,2015622_080,15/12/2009, 15 , 12 , 51 , VERDADERO , NO ,Martes,19,ND,561,131,alto,
xyz,FS,SAN JOSE,2015622_080,16/12/2009, 16 , 12 , 51 , VERDADERO , NO ,Miercoles,18,ND,570,117,alto,
xyz,FS,SAN JOSE,2015622_080,17/12/2009, 17 , 12 , 51 , VERDADERO , NO ,Jueves,22,ND,634,144,alto,
xyz,FS,SAN JOSE,2015622_080,18/12/2009, 18 , 12 , 51 , FALSO , NO ,Viernes,24,ND,707,160,alto,
xyz,FS,SAN JOSE,2015622_080,19/12/2009, 19 , 12 , 51 , FALSO , NO ,Sabado,24,ND,809,235,alto,
xyz,FS,SAN JOSE,2015622_080,20/12/2009, 20 , 12 , 52 , FALSO , NO ,Domingo,21,ND,692,208,alto,
xyz,FS,SAN JOSE,2015622_080,21/12/2009, 21 , 12 , 52 , FALSO , NO ,Lunes,18,ND,549,124,alto,
xyz,FS,SAN JOSE,2015622_080,22/12/2009, 22 , 12 , 52 , FALSO , NO ,Martes,18,ND,563,145,alto,
xyz,FS,SAN JOSE,2015622_080,23/12/2009, 23 , 12 , 52 , FALSO , NO ,Miercoles,18,ND,594,141,alto,
xyz,FS,SAN JOSE,2015622_080,24/12/2009, 24 , 12 , 52 , FALSO , NO ,Jueves,16,ND,415,117,medio,
xyz,FS,SAN JOSE,2015622_080,25/12/2009, 25 , 12 , 52 , FALSO , Feriado ,Viernes,17,ND,527,179,alto,
xyz,FS,SAN JOSE,2015622_080,26/12/2009, 26 , 12 , 52 , FALSO , NO ,Sabado,23,ND,719,165,alto,
xyz,FS,SAN JOSE,2015622_080,27/12/2009, 27 , 12 , 53 , FALSO , NO ,Domingo,21,ND,576,150,alto,
xyz,FS,SAN JOSE,2015622_080,28/12/2009, 28 , 12 , 53 , VERDADERO , NO ,Lunes,18,ND,534,106,alto,
xyz,FS,SAN JOSE,2015622_080,29/12/2009, 29 , 12 , 53 , VERDADERO , NO ,Martes,18,ND,495,105,medio,
xyz,FS,SAN JOSE,2015622_080,30/12/2009, 30 , 12 , 53 , VERDADERO , NO ,Miercoles,19,ND,591,121,alto,
xyz,FS,SAN JOSE,2015622_080,31/12/2009, 31 , 12 , 53 , VERDADERO , Feriado ,Jueves,15,ND,359,91,medio,
xyz,FS,SAN JOSE,2015622_080,01/01/2010, 1 , 1 , 1 , VERDADERO , Feriado ,Viernes,15,ND,480,125,medio,
xyz,FS,SAN JOSE,2015622_080,02/01/2010, 2 , 1 , 1 , VERDADERO , NO ,Sabado,23,ND,684,134,alto,
xyz,FS,SAN JOSE,2015622_080,03/01/2010, 3 , 1 , 2 , VERDADERO , NO ,Domingo,21,ND,638,161,alto,
xyz,FS,SAN JOSE,2015622_080,04/01/2010, 4 , 1 , 2 , FALSO , NO ,Lunes,19,ND,451,72,medio,
xyz,FS,SAN JOSE,2015622_080,05/01/2010, 5 , 1 , 2 , FALSO , NO ,Martes,19,ND,466,77,medio,
xyz,FS,SAN JOSE,2015622_080,06/01/2010, 6 , 1 , 2 , FALSO , NO ,Miercoles,18,ND,441,67,medio,
xyz,FS,SAN JOSE,2015622_080,07/01/2010, 7 , 1 , 2 , FALSO , NO ,Jueves,22,ND,460,81,medio,
xyz,FS,SAN JOSE,2015622_080,08/01/2010, 8 , 1 , 2 , FALSO , NO ,Viernes,24,ND,611,97,alto,
xyz,FS,SAN JOSE,2015622_080,09/01/2010, 9 , 1 , 2 , FALSO , NO ,Sabado,24,ND,708,146,alto,
xyz,FS,SAN JOSE,2015622_080,10/01/2010, 10 , 1 , 3 , FALSO , NO ,Domingo,21,ND,551,147,alto,
xyz,FS,SAN JOSE,2015622_080,11/01/2010, 11 , 1 , 3 , FALSO , NO ,Lunes,18,ND,409,64,medio,
xyz,FS,SAN JOSE,2015622_080,12/01/2010, 12 , 1 , 3 , FALSO , NO ,Martes,18,ND,453,89,medio,
xyz,FS,SAN JOSE,2015622_080,13/01/2010, 13 , 1 , 3 , VERDADERO , NO ,Miercoles,18,ND,496,92,medio,
xyz,FS,SAN JOSE,2015622_080,14/01/2010, 14 , 1 , 3 , VERDADERO , NO ,Jueves,21,ND,561,93,alto,
xyz,FS,SAN JOSE,2015622_080,15/01/2010, 15 , 1 , 3 , VERDADERO , NO ,Viernes,24,ND,717,130,alto,
xyz,FS,SAN JOSE,2015622_080,16/01/2010, 16 , 1 , 3 , VERDADERO , NO ,Sabado,24,ND,754,185,alto,
xyz,FS,SAN JOSE,2015622_080,17/01/2010, 17 , 1 , 4 , VERDADERO , NO ,Domingo,21,ND,644,187,alto,
xyz,FS,SAN JOSE,2015622_080,18/01/2010, 18 , 1 , 4 , FALSO , NO ,Lunes,18,ND,468,72,medio,
xyz,FS,SAN JOSE,2015622_080,19/01/2010, 19 , 1 , 4 , FALSO , NO ,Martes,19,ND,454,57,medio,
xyz,FS,SAN JOSE,2015622_080,20/01/2010, 20 , 1 , 4 , FALSO , NO ,Miercoles,18,ND,472,74,medio,
xyz,FS,SAN JOSE,2015622_080,21/01/2010, 21 , 1 , 4 , FALSO , NO ,Jueves,22,ND,549,102,alto,
xyz,FS,SAN JOSE,2015622_080,22/01/2010, 22 , 1 , 4 , FALSO , NO ,Viernes,24,ND,675,115,alto,
xyz,FS,SAN JOSE,2015622_080,23/01/2010, 23 , 1 , 4 , FALSO , NO ,Sabado,24,ND,695,163,alto,
xyz,FS,SAN JOSE,2015622_080,24/01/2010, 24 , 1 , 5 , FALSO , NO ,Domingo,21,ND,621,170,alto,
xyz,FS,SAN JOSE,2015622_080,25/01/2010, 25 , 1 , 5 , FALSO , NO ,Lunes,18,ND,452,73,medio,
xyz,FS,SAN JOSE,2015622_080,26/01/2010, 26 , 1 , 5 , FALSO , NO ,Martes,18,ND,453,69,medio,
xyz,FS,SAN JOSE,2015622_080,27/01/2010, 27 , 1 , 5 , FALSO , NO ,Miercoles,19,ND,461,85,medio,
xyz,FS,SAN JOSE,2015622_080,28/01/2010, 28 , 1 , 5 , VERDADERO , NO ,Jueves,22,ND,553,86,alto,
xyz,FS,SAN JOSE,2015622_080,29/01/2010, 29 , 1 , 5 , VERDADERO , NO ,Viernes,24,ND,696,108,alto,
xyz,FS,SAN JOSE,2015622_080,30/01/2010, 30 , 1 , 5 , VERDADERO , NO ,Sabado,24,ND,780,193,alto,
xyz,FS,SAN JOSE,2015622_080,31/01/2010, 31 , 1 , 6 , VERDADERO , NO ,Domingo,22,ND,632,182,alto,
xyz,FS,SAN JOSE,2015622_080,01/02/2010, 1 , 2 , 6 , VERDADERO , NO ,Lunes,18,ND,478,83,medio,
xyz,FS,SAN JOSE,2015622_080,02/02/2010, 2 , 2 , 6 , VERDADERO , NO ,Martes,19,ND,469,76,medio,
xyz,FS,SAN JOSE,2015622_080,03/02/2010, 3 , 2 , 6 , VERDADERO , NO ,Miercoles,18,ND,490,80,medio,
xyz,FS,SAN JOSE,2015622_080,04/02/2010, 4 , 2 , 6 , FALSO , NO ,Jueves,22,ND,536,75,alto,
xyz,FS,SAN JOSE,2015622_080,05/02/2010, 5 , 2 , 6 , FALSO , NO ,Viernes,24,ND,660,97,alto,
xyz,FS,SAN JOSE,2015622_080,06/02/2010, 6 , 2 , 6 , FALSO , NO ,Sabado,24,ND,784,157,alto,
xyz,FS,SAN JOSE,2015622_080,07/02/2010, 7 , 2 , 7 , FALSO , NO ,Domingo,23,ND,656,170,alto,
xyz,FS,SAN JOSE,2015622_080,08/02/2010, 8 , 2 , 7 , FALSO , NO ,Lunes,19,ND,456,73,medio,
xyz,FS,SAN JOSE,2015622_080,09/02/2010, 9 , 2 , 7 , FALSO , NO ,Martes,19,ND,464,64,medio,
xyz,FS,SAN JOSE,2015622_080,10/02/2010, 10 , 2 , 7 , FALSO , NO ,Miercoles,19,ND,436,47,medio,
xyz,FS,SAN JOSE,2015622_080,11/02/2010, 11 , 2 , 7 , FALSO , NO ,Jueves,21,ND,484,56,medio,
xyz,FS,SAN JOSE,2015622_080,12/02/2010, 12 , 2 , 7 , FALSO , NO ,Viernes,24,ND,682,86,alto,
